"Setup_(3,_21,_4)",0
"Setup_(3,_21,_5)",0
"Setup_(3,_21,_6)",0
"Setup_(3,_22,_1)",0.003333333
"Setup_(3,_22,_2)",0.18323383
"Setup_(3,_22,_3)",0.81343284
"Setup_(3,_22,_4)",0
"Setup_(3,_22,_5)",0
"Setup_(3,_22,_6)",0
"Setup_(4,_14,_1)",0
"Setup_(4,_14,_2)",1
"Setup_(4,_14,_3)",0
"Setup_(4,_14,_4)",0
"Setup_(4,_14,_5)",0
"Setup_(4,_14,_6)",0
"Setup_(4,_15,_1)",0
"Setup_(4,_15,_2)",1
"Setup_(4,_15,_3)",0
"Setup_(4,_15,_4)",0
"Setup_(4,_15,_5)",0
"Setup_(4,_15,_6)",0
"Setup_(4,_16,_1)",0
"Setup_(4,_16,_2)",0
"Setup_(4,_16,_3)",1
"Setup_(4,_16,_4)",0
"Setup_(4,_16,_5)",0
"Setup_(4,_16,_6)",0
"Setup_(4,_17,_1)",0.038961039
"Setup_(4,_17,_2)",0.96103896
"Setup_(4,_17,_3)",0
"Setup_(4,_17,_4)",0
"Setup_(4,_17,_5)",0
"Setup_(4,_17,_6)",0
"Setup_(5,_18,_1)",0.31617647
"Setup_(5,_18,_2)",0.68382353
"Setup_(5,_18,_3)",0
"Setup_(5,_18,_4)",0
"Setup_(5,_18,_5)",0
"Setup_(5,_18,_6)",0
"Setup_(5,_19,_1)",0
"Setup_(5,_19,_2)",0.77692308
"Setup_(5,_19,_3)",0.22307692
"Setup_(5,_19,_4)",0
"Setup_(5,_19,_5)",0
"Setup_(5,_19,_6)",0
"Setup_(5,_20,_1)",0
"Setup_(5,_20,_2)",0.44274809
"Setup_(5,_20,_3)",0.55725191
"Setup_(5,_20,_4)",0
"Setup_(5,_20,_5)",0
"Setup_(5,_20,_6)",0
"Setup_(6,_10,_1)",0
"Setup_(6,_10,_2)",1
"Setup_(6,_10,_3)",0
"Setup_(6,_10,_4)",0
"Setup_(6,_10,_5)",0
"Setup_(6,_10,_6)",0
"Setup_(6,_11,_1)",0
"Setup_(6,_11,_2)",1
"Setup_(6,_11,_3)",0
"Setup_(6,_11,_4)",0
"Setup_(6,_11,_5)",0
"Setup_(6,_11,_6)",0
"Setup_(6,_9,_1)",0.35099338
"Setup_(6,_9,_2)",0.64900662
"Setup_(6,_9,_3)",0
"Setup_(6,_9,_4)",0
"Setup_(6,_9,_5)",0
"Setup_(6,_9,_6)",0
"Setup_(7,_12,_1)",0.32352941
"Setup_(7,_12,_2)",0.67647059
"Setup_(7,_12,_3)",0
"Setup_(7,_12,_4)",0
"Setup_(7,_12,_5)",0
"Setup_(7,_12,_6)",0
"Setup_(7,_13,_1)",0
"Setup_(7,_13,_2)",1
"Setup_(7,_13,_3)",0
"Setup_(7,_13,_4)",0
"Setup_(7,_13,_5)",0
"Setup_(7,_13,_6)",0
